Date,-TBond Futures-Volume,-TBond Futures-Previous Day Open Interest,-TBond Futures-Open
1989-01-19,511054.0,307935.0,90.8438
1989-01-20,331347.0,297327.0,90.6562
1989-01-23,177689.0,297195.0,90.2812
1989-01-24,123769.0,309386.0,90.5312
1989-01-25,430384.0,305913.0,91.2812
1989-01-26,347362.0,315638.0,90.875
1989-01-27,323704.0,318015.0,91.0938
1989-01-30,400633.0,318154.0,91.4688
1989-01-31,239093.0,313638.0,90.9375
1989-02-01,298693.0,310972.0,90.9062
1989-02-02,184048.0,310479.0,91.0938
1989-02-03,166324.0,305655.0,91.0938
1989-02-06,313621.0,304213.0,90.9688
1989-02-07,140349.0,292490.0,90.8125
1989-02-08,270609.0,283366.0,91.4062
1989-02-09,361810.0,272501.0,90.9688
1989-02-10,502777.0,250362.0,89.4688
1989-02-13,473688.0,245348.0,89.0
1989-02-14,147422.0,239472.0,88.625
1989-02-15,337866.0,237001.0,88.3125
1989-02-16,295037.0,233513.0,88.6562
1989-02-17,187241.0,220809.0,88.8125
1989-02-21,218519.0,212591.0,89.1875
1989-02-22,220324.0,214608.0,88.875
1989-02-23,395659.0,187378.0,88.2188
1989-02-24,388298.0,158880.0,88.0
1989-02-27,351321.0,142657.0,87.5938
1989-02-28,227211.0,118746.0,87.875
1989-03-01,250068.0,112086.0,88.2188
1989-03-02,305666.0,94416.0,87.4062
1989-03-03,258081.0,74327.0,88.1562
1989-03-06,42084.0,65996.0,88.0938
1989-03-07,17287.0,54813.0,88.5625
1989-03-08,21156.0,49863.0,88.4375
1989-03-09,10558.0,45010.0,88.8125
1989-03-10,9782.0,35178.0,88.6875
1989-03-13,31060.0,33056.0,87.9062
1989-03-14,11483.0,30242.0,87.8438
1989-03-15,5940.0,24881.0,88.1875
1989-03-16,5768.0,22150.0,88.25
1989-03-17,3924.0,16639.0,88.2812
1989-03-20,16073.0,13599.0,86.625
1989-03-21,10386.0,11349.0,86.3438
1989-03-22,4716.0,252321.0,86.6562
1989-03-23,249862.0,243523.0,87.1875
1989-03-27,174326.0,243957.0,87.3125
1989-03-28,75416.0,241007.0,87.3438
1989-03-29,143411.0,240713.0,87.6562
1989-03-30,211527.0,241230.0,88.1875
1989-03-31,288481.0,237098.0,87.8125
1989-04-03,161286.0,236218.0,88.5625
1989-04-04,359702.0,232430.0,88.7188
1989-04-05,198464.0,233135.0,89.1875
1989-04-06,212886.0,238184.0,89.0938
1989-04-07,155553.0,248952.0,88.8438
1989-04-10,297081.0,246220.0,88.25
1989-04-11,101580.0,244839.0,88.3125
1989-04-12,94295.0,245757.0,88.3438
1989-04-13,148844.0,251564.0,88.2812
1989-04-14,200093.0,252794.0,87.7812
1989-04-17,446752.0,248366.0,89.0
1989-04-18,74953.0,253096.0,88.75
1989-04-19,447964.0,248767.0,89.8438
1989-04-20,210071.0,256396.0,89.7812
1989-04-21,390594.0,241608.0,89.125
1989-04-24,126302.0,243444.0,89.4688
1989-04-25,83606.0,244017.0,89.5
1989-04-26,181332.0,250857.0,89.7188
1989-04-27,252166.0,247716.0,89.6562
1989-04-28,345458.0,250580.0,90.0312
1989-05-01,200826.0,254625.0,89.9375
1989-05-02,129093.0,256747.0,89.3438
1989-05-03,176138.0,260720.0,89.8125
1989-05-04,203857.0,256948.0,89.4688
1989-05-05,137790.0,265789.0,89.5
1989-05-08,307272.0,260607.0,89.8438
1989-05-09,138245.0,264519.0,89.5625
1989-05-10,284278.0,255381.0,88.5625
1989-05-11,338467.0,241265.0,88.4688
1989-05-12,420242.0,231721.0,88.9062
1989-05-15,502621.0,220537.0,91.0625
1989-05-16,159851.0,212554.0,90.9375
1989-05-17,152090.0,218367.0,91.125
1989-05-18,319302.0,216435.0,91.3438
1989-05-19,281371.0,217144.0,91.5625
1989-05-22,492417.0,201176.0,92.125
1989-05-23,323480.0,193939.0,93.0938
1989-05-24,316008.0,187052.0,92.8125
1989-05-25,209961.0,172519.0,92.7812
1989-05-26,262573.0,167029.0,92.3125
1989-05-30,229651.0,147916.0,93.4062
1989-05-31,242040.0,135549.0,92.625
1989-06-01,321085.0,117421.0,93.0312
1989-06-02,49551.0,99859.0,93.0
1989-06-05,46267.0,86534.0,94.9375
1989-06-06,37435.0,81033.0,94.4688
1989-06-07,13658.0,76236.0,94.7188
1989-06-08,20020.0,65458.0,95.4062
1989-06-09,19941.0,60454.0,95.6562
1989-06-12,16096.0,49086.0,97.0
1989-06-13,16957.0,37680.0,96.8438
1989-06-14,23213.0,33346.0,96.0
1989-06-15,8013.0,30581.0,96.5625
1989-06-16,6921.0,21679.0,95.375
1989-06-19,11694.0,21128.0,95.2812
1989-06-20,8615.0,6749.0,95.0
1989-06-21,6629.0,6065.0,95.5312
1989-06-22,6593.0,246368.0,94.8125
1989-06-23,340685.0,255506.0,95.0938
1989-06-26,320863.0,250616.0,96.4062
1989-06-27,288201.0,252066.0,96.8125
1989-06-28,368306.0,252405.0,97.5312
1989-06-29,336396.0,267514.0,96.9062
1989-06-30,353559.0,270746.0,97.4688
1989-07-03,251008.0,259523.0,98.0312
1989-07-05,80959.0,245654.0,97.5312
1989-07-06,272425.0,243425.0,97.2188
1989-07-07,158530.0,252094.0,97.5312
1989-07-10,434454.0,253198.0,97.9062
1989-07-11,202825.0,261942.0,98.3438
1989-07-12,354712.0,248545.0,98.0938
1989-07-13,180343.0,253270.0,98.0625
1989-07-14,182736.0,261118.0,97.8125
1989-07-17,437638.0,257458.0,97.4688
1989-07-18,113371.0,259002.0,97.3125
1989-07-19,329277.0,253607.0,96.75
1989-07-20,305856.0,255418.0,97.1875
1989-07-21,220872.0,257658.0,97.3438
1989-07-24,185865.0,260768.0,97.25
1989-07-25,116027.0,256743.0,97.3438
1989-07-26,179682.0,255448.0,97.5938
1989-07-27,230791.0,255974.0,97.7188
1989-07-28,315065.0,269077.0,98.5312
1989-07-31,319764.0,262707.0,99.0625
1989-08-01,251770.0,268084.0,99.8125
1989-08-02,521809.0,275559.0,100.25
1989-08-03,309563.0,270667.0,100.062
1989-08-04,253347.0,265379.0,99.6562
1989-08-07,533511.0,260773.0,97.9375
1989-08-08,244036.0,256887.0,97.9688
1989-08-09,287590.0,248211.0,97.9062
1989-08-10,237434.0,245791.0,97.2812
1989-08-11,352963.0,247264.0,98.125
1989-08-14,621676.0,239994.0,97.2188
1989-08-15,319890.0,233556.0,95.8438
1989-08-16,324695.0,227603.0,96.7188
1989-08-17,219820.0,216739.0,97.2188
1989-08-18,387460.0,217908.0,96.75
1989-08-21,312634.0,202363.0,96.875
1989-08-22,210096.0,193667.0,96.5625
1989-08-23,310973.0,176514.0,95.9688
1989-08-24,232269.0,169124.0,96.5625
1989-08-25,208098.0,156654.0,96.8125
1989-08-28,136652.0,148387.0,96.4688
1989-08-29,173211.0,137457.0,95.9688
1989-08-30,285032.0,107979.0,96.25
1989-08-31,138706.0,93852.0,96.4375
1989-09-01,54417.0,79124.0,96.2188
1989-09-05,29388.0,74548.0,96.6875
1989-09-06,7524.0,66518.0,96.9688
1989-09-07,15230.0,60808.0,97.1562
1989-09-08,13217.0,59345.0,97.1875
1989-09-11,20841.0,53393.0,97.625
1989-09-12,10450.0,46221.0,97.6562
1989-09-13,11802.0,44071.0,97.4062
1989-09-14,5843.0,33705.0,96.875
1989-09-15,25475.0,29203.0,97.1562
1989-09-18,8328.0,27379.0,97.5312
1989-09-19,5767.0,21389.0,97.3125
1989-09-20,11433.0,7459.0,97.2812
1989-09-21,22256.0,224122.0,96.5312
1989-09-22,194483.0,220114.0,96.3125
1989-09-25,197540.0,228941.0,96.0625
1989-09-26,293078.0,222058.0,95.2812
1989-09-27,280546.0,225715.0,95.75
1989-09-28,240873.0,226530.0,95.6562
1989-09-29,153718.0,225346.0,95.625
1989-10-02,266810.0,222414.0,95.9062
1989-10-03,157566.0,224755.0,96.0938
1989-10-04,163025.0,226348.0,96.625
1989-10-05,159070.0,235047.0,96.6875
1989-10-06,363299.0,249410.0,97.4688
1989-10-09,373691.0,245325.0,98.25
1989-10-10,31261.0,252189.0,98.4375
1989-10-11,297061.0,250738.0,98.3125
1989-10-12,213279.0,253582.0,97.8438
1989-10-13,204532.0,255964.0,97.9688
1989-10-16,403573.0,267453.0,100.344
1989-10-17,465293.0,267391.0,98.5938
1989-10-18,393765.0,259619.0,98.125
1989-10-19,262294.0,268078.0,98.0
1989-10-20,338850.0,270082.0,98.7812
1989-10-23,232336.0,269918.0,98.5625
1989-10-24,135159.0,279769.0,99.0
1989-10-25,439530.0,280431.0,99.4375
1989-10-26,231902.0,281424.0,99.4062
1989-10-27,275391.0,285921.0,99.2812
1989-10-30,316578.0,280939.0,98.8125
1989-10-31,119165.0,279550.0,99.1875
1989-11-01,255175.0,284138.0,99.4062
1989-11-02,250916.0,286357.0,99.6875
1989-11-03,175729.0,290590.0,99.8438
1989-11-06,342216.0,284402.0,99.1562
1989-11-07,211419.0,287970.0,98.8438
1989-11-08,349354.0,292020.0,99.8125
1989-11-09,229341.0,293635.0,99.75
1989-11-10,386359.0,290302.0,99.5
1989-11-13,108584.0,286131.0,99.5312
1989-11-14,234998.0,273885.0,99.6875
1989-11-15,434985.0,268649.0,99.5312
1989-11-16,283244.0,263080.0,99.875
1989-11-17,329884.0,245411.0,99.75
1989-11-20,256589.0,217456.0,99.0312
1989-11-21,222610.0,204587.0,99.1562
1989-11-22,255166.0,194271.0,99.3438
1989-11-24,217932.0,188160.0,99.8125
1989-11-27,74605.0,183452.0,99.6875
1989-11-28,205830.0,169575.0,99.25
1989-11-29,159970.0,148975.0,99.3125
1989-11-30,189945.0,136927.0,99.0312
1989-12-01,181396.0,125864.0,99.4688
1989-12-04,129208.0,113900.0,99.5938
1989-12-05,85435.0,99291.0,99.6875
1989-12-06,27056.0,87974.0,99.625
1989-12-07,23102.0,74372.0,99.25
1989-12-08,39596.0,67744.0,99.125
1989-12-11,17492.0,57509.0,99.5312
1989-12-12,18270.0,53949.0,99.4688
1989-12-13,8017.0,46466.0,99.3125
1989-12-14,14081.0,43470.0,99.5312
1989-12-15,6278.0,38392.0,99.9375
1989-12-18,12016.0,32818.0,99.875
1989-12-19,12968.0,25580.0,100.031
1989-12-20,18808.0,256733.0,100.125
1989-12-21,183521.0,252231.0,100.125
1989-12-22,75903.0,249206.0,99.9688
1989-12-26,71153.0,251605.0,99.6875
1989-12-27,225301.0,246672.0,98.4062
1989-12-28,166944.0,248766.0,98.5
1989-12-29,82699.0,245555.0,98.7812
1990-01-02,98424.0,249885.0,98.5625
1990-01-03,135648.0,252487.0,98.4375
1990-01-04,283008.0,244967.0,98.0625
1990-01-05,214265.0,262280.0,98.0938
1990-01-08,320637.0,263320.0,97.875
1990-01-09,249336.0,264961.0,97.5938
1990-01-10,191803.0,266408.0,97.5625
1990-01-11,257743.0,262239.0,97.6875
1990-01-12,147301.0,276403.0,97.5
1990-01-15,466492.0,270104.0,96.9688
1990-01-16,62216.0,269886.0,96.5625
1990-01-17,339571.0,268083.0,96.3438
1990-01-18,253491.0,264868.0,96.2812
1990-01-19,478994.0,263403.0,95.4062
1990-01-22,283630.0,262154.0,95.9688
1990-01-23,197363.0,261887.0,95.5938
1990-01-24,301826.0,263303.0,94.7812
1990-01-25,356984.0,262947.0,94.7188
1990-01-26,373081.0,267315.0,94.25
1990-01-29,528072.0,257820.0,93.5312
1990-01-30,217003.0,262222.0,93.1875
1990-01-31,492580.0,259151.0,93.375
1990-02-01,434339.0,254437.0,94.3125
1990-02-02,374189.0,259351.0,94.4688
1990-02-05,424033.0,249596.0,93.8125
1990-02-06,160126.0,242667.0,93.5938
1990-02-07,258116.0,246257.0,93.0938
1990-02-08,373697.0,251553.0,93.375
1990-02-09,507849.0,250447.0,94.0625
1990-02-12,425448.0,250896.0,94.9375
1990-02-13,322698.0,247719.0,94.0625
1990-02-14,361247.0,241718.0,94.5312
1990-02-15,249266.0,235365.0,94.25
1990-02-16,338644.0,223292.0,93.7188
1990-02-20,273994.0,222970.0,92.875
1990-02-21,478484.0,204979.0,91.9688
1990-02-22,342810.0,204735.0,92.1562
1990-02-23,417070.0,180205.0,93.0312
1990-02-26,442480.0,161971.0,93.0938
1990-02-27,235681.0,138028.0,93.7188
1990-02-28,298422.0,118694.0,94.1562
1990-03-01,322756.0,90150.0,93.2188
1990-03-02,65065.0,75805.0,92.625
1990-03-05,33217.0,73426.0,93.1875
1990-03-06,12142.0,69646.0,92.125
1990-03-07,12220.0,67175.0,92.875
1990-03-08,7807.0,61695.0,92.7188
1990-03-09,13423.0,49386.0,93.0
1990-03-12,41153.0,43500.0,92.0938
1990-03-13,9907.0,33496.0,92.3125
1990-03-14,23000.0,28920.0,91.4688
1990-03-15,9583.0,27510.0,92.5
1990-03-16,2958.0,23136.0,92.4062
1990-03-19,14489.0,18899.0,93.125
1990-03-20,4760.0,13160.0,93.0312
1990-03-21,15556.0,8949.0,93.8125
1990-03-22,8172.0,254979.0,93.25
1990-03-23,477570.0,254751.0,93.25
1990-03-26,325413.0,247346.0,93.375
1990-03-27,139205.0,247845.0,93.5938
1990-03-28,194136.0,248328.0,93.5625
1990-03-29,210905.0,241595.0,93.6562
1990-03-30,370979.0,242015.0,92.4688
1990-04-02,345798.0,235896.0,91.9688
1990-04-03,162227.0,230342.0,91.9375
1990-04-04,172451.0,234371.0,92.2188
1990-04-05,283606.0,230987.0,93.25
1990-04-06,202273.0,231485.0,93.125
1990-04-09,373535.0,225298.0,93.0312
1990-04-10,114724.0,228485.0,92.8438
1990-04-11,254491.0,235130.0,92.5312
1990-04-12,293291.0,235566.0,92.75
1990-04-16,178135.0,234091.0,92.8438
1990-04-17,192187.0,247701.0,92.1562
1990-04-18,430406.0,256933.0,91.2812
1990-04-19,510152.0,248717.0,90.2812
1990-04-20,317030.0,251330.0,90.25
1990-04-23,303525.0,244924.0,89.375
1990-04-24,239914.0,248223.0,89.25
1990-04-25,338988.0,250425.0,89.25
1990-04-26,231556.0,262456.0,89.125
1990-04-27,388888.0,258731.0,88.5625
1990-04-30,435535.0,247949.0,88.625
1990-05-01,96319.0,257897.0,88.9375
1990-05-02,312402.0,255088.0,88.6875
1990-05-03,225333.0,248687.0,88.7812
1990-05-04,214265.0,258022.0,89.1875
1990-05-07,507068.0,246483.0,90.6562
1990-05-08,132091.0,250606.0,90.4375
1990-05-09,201666.0,245332.0,90.625
1990-05-10,260341.0,250145.0,90.2188
1990-05-11,298386.0,247005.0,90.5
1990-05-14,521906.0,231861.0,92.1875
1990-05-15,270113.0,229230.0,92.6875
1990-05-16,234526.0,229144.0,92.4062
1990-05-17,319849.0,219004.0,92.2188
1990-05-18,286600.0,204573.0,92.0938
1990-05-21,223858.0,194756.0,91.6875
1990-05-22,131863.0,195522.0,91.8125
1990-05-23,269899.0,194177.0,92.5
1990-05-24,375548.0,168939.0,92.8438
1990-05-25,293810.0,158046.0,92.5625
1990-05-29,170517.0,149344.0,92.0938
1990-05-30,119551.0,119229.0,92.4062
1990-05-31,227592.0,99178.0,92.7188
1990-06-01,51200.0,83835.0,92.9375
1990-06-04,46818.0,69565.0,94.2188
1990-06-05,31699.0,66318.0,94.4062
1990-06-06,13652.0,50778.0,94.0312
1990-06-07,22741.0,45935.0,94.25
1990-06-08,7176.0,45006.0,94.2812
1990-06-11,3376.0,42441.0,94.125
1990-06-12,4528.0,39250.0,94.125
1990-06-13,5898.0,37728.0,94.0625
1990-06-14,5288.0,34403.0,94.75
1990-06-15,6992.0,26491.0,95.0625
1990-06-18,11557.0,24213.0,94.3125
1990-06-19,5137.0,19821.0,93.9375
1990-06-20,11835.0,17472.0,93.875
1990-06-21,8333.0,222174.0,93.1875
1990-06-22,220934.0,217491.0,93.4688
1990-06-25,140786.0,218716.0,93.5938
1990-06-26,185169.0,220324.0,92.7812
1990-06-27,351112.0,221386.0,93.2188
1990-06-28,186388.0,222275.0,93.5
1990-06-29,220652.0,224766.0,93.9062
1990-07-02,299172.0,224729.0,94.3125
1990-07-03,127029.0,229274.0,94.3125
1990-07-05,102775.0,231615.0,94.4062
1990-07-06,112567.0,237989.0,94.25
1990-07-09,333078.0,233822.0,93.3125
1990-07-10,160508.0,232419.0,93.0
1990-07-11,223575.0,235165.0,92.8125
1990-07-12,199535.0,240844.0,92.9062
1990-07-13,408261.0,243432.0,93.5
1990-07-16,398938.0,236167.0,93.875
1990-07-17,98378.0,234143.0,93.9375
1990-07-18,187430.0,242241.0,93.9688
1990-07-19,398273.0,236569.0,93.1562
1990-07-20,172774.0,239230.0,93.0938
1990-07-23,91707.0,236651.0,93.2812
1990-07-24,353474.0,232836.0,93.1562
1990-07-25,238830.0,234068.0,92.875
1990-07-26,209848.0,229729.0,93.3125
1990-07-27,124478.0,236929.0,93.4375
1990-07-30,272790.0,235024.0,94.0312
1990-07-31,268066.0,231671.0,94.8125
1990-08-01,231910.0,242788.0,94.6875
1990-08-02,345229.0,232379.0,95.25
1990-08-03,335804.0,224644.0,94.1562
1990-08-06,519726.0,243990.0,93.1562
1990-08-07,563632.0,234473.0,90.9375
1990-08-08,556636.0,240693.0,90.4062
1990-08-09,429015.0,228353.0,90.7812
1990-08-10,407965.0,223958.0,91.4062
1990-08-13,411868.0,217739.0,91.0312
1990-08-14,190957.0,217955.0,90.7812
1990-08-15,270354.0,217321.0,90.9688
1990-08-16,366683.0,224934.0,91.0938
1990-08-17,433512.0,220586.0,89.5312
1990-08-20,251594.0,218493.0,89.4375
1990-08-21,233502.0,221785.0,89.5625
1990-08-22,405921.0,206010.0,89.5312
1990-08-23,321500.0,215625.0,88.5
1990-08-24,487807.0,194392.0,87.75
1990-08-27,364789.0,173842.0,87.5625
1990-08-28,266327.0,160904.0,88.9688
1990-08-29,278250.0,136272.0,88.5
1990-08-30,291657.0,115583.0,89.625
1990-08-31,306442.0,98530.0,89.1562
1990-09-04,43258.0,87560.0,88.625
1990-09-05,38620.0,75569.0,88.8438
1990-09-06,30012.0,64626.0,89.2812
1990-09-07,23033.0,57746.0,89.4375
1990-09-10,23475.0,47618.0,89.875
1990-09-11,19952.0,43239.0,89.25
1990-09-12,9570.0,37851.0,89.9062
1990-09-13,12779.0,29503.0,89.5625
1990-09-14,14552.0,24826.0,89.4062
1990-09-17,8995.0,21850.0,88.9375
1990-09-18,6220.0,16771.0,88.5625
1990-09-19,9210.0,10867.0,88.5938
1990-09-20,8280.0,254066.0,88.5938
1990-09-21,148587.0,256721.0,88.375
1990-09-24,234478.0,257808.0,87.625
1990-09-25,254818.0,260537.0,87.1562
1990-09-26,247109.0,263262.0,87.5938
1990-09-27,245458.0,265731.0,87.6875
1990-09-28,266058.0,265719.0,88.5938
1990-10-01,350956.0,257418.0,89.4688
1990-10-02,394052.0,262140.0,90.3125
1990-10-03,316016.0,261402.0,90.4375
1990-10-04,251490.0,253136.0,90.1562
1990-10-05,208829.0,257910.0,90.8438
1990-10-08,424306.0,254096.0,90.8438
1990-10-09,44210.0,256524.0,90.375
1990-10-10,281681.0,259298.0,89.2188
1990-10-11,335700.0,249959.0,88.4688
1990-10-12,358878.0,257299.0,88.2188
1990-10-15,427662.0,245008.0,89.375
1990-10-16,229818.0,242274.0,89.5938
1990-10-17,282077.0,241467.0,89.9688
1990-10-18,309229.0,254560.0,90.0312
1990-10-19,416202.0,258534.0,90.6562
1990-10-22,389481.0,249289.0,91.2188
1990-10-23,270554.0,251540.0,91.3438
1990-10-24,218323.0,251124.0,90.9062
1990-10-25,200060.0,257415.0,91.0312
1990-10-26,253565.0,251030.0,91.3438
1990-10-29,166528.0,258749.0,91.3125
1990-10-30,234508.0,256441.0,90.5312
1990-10-31,265462.0,259897.0,90.625
1990-11-01,243845.0,267938.0,91.3125
1990-11-02,358279.0,267174.0,91.9375
1990-11-05,350548.0,276497.0,91.8438
1990-11-06,207011.0,279214.0,92.5938
1990-11-07,298583.0,270465.0,92.4375
1990-11-08,376633.0,254482.0,91.8438
1990-11-09,414508.0,249286.0,91.6562
1990-11-12,316057.0,250320.0,92.5938
1990-11-13,119995.0,247219.0,93.4688
1990-11-14,285627.0,250813.0,93.5
1990-11-15,294063.0,245115.0,93.6562
1990-11-16,303329.0,241048.0,93.4688
1990-11-19,422762.0,225741.0,94.3125
1990-11-20,298555.0,215339.0,93.625
1990-11-21,250648.0,210478.0,94.2188
1990-11-23,268399.0,195520.0,94.4688
1990-11-26,90527.0,185149.0,94.4375
1990-11-27,252677.0,182575.0,94.6562
1990-11-28,306589.0,151813.0,94.4375
1990-11-29,257820.0,130074.0,94.4062
1990-11-30,362984.0,99648.0,93.9688
1990-12-03,41125.0,84832.0,95.0312
1990-12-04,48580.0,81619.0,95.2812
1990-12-05,18001.0,67379.0,95.5938
1990-12-06,28855.0,61124.0,95.6875
1990-12-07,11387.0,51123.0,95.4688
1990-12-10,27011.0,44280.0,97.0938
1990-12-11,11420.0,38051.0,97.4688
1990-12-12,20601.0,30331.0,97.9375
1990-12-13,16127.0,23229.0,97.875
1990-12-14,9332.0,19394.0,97.375
1990-12-17,8688.0,15598.0,96.375
1990-12-18,7938.0,12981.0,96.9062
1990-12-19,6261.0,10394.0,98.0
1990-12-20,4465.0,218520.0,96.4375
1990-12-21,188259.0,212676.0,95.875
1990-12-24,197252.0,209376.0,95.4375
1990-12-26,95755.0,208581.0,95.0938
1990-12-27,91517.0,203556.0,95.4688
1990-12-28,124393.0,200445.0,95.875
1990-12-31,103877.0,198690.0,95.375
1991-01-02,56509.0,210765.0,95.9688
1991-01-03,187602.0,219907.0,96.75
1991-01-04,280367.0,235712.0,97.1562
1991-01-07,343391.0,230686.0,95.8438
1991-01-08,273127.0,238366.0,95.125
1991-01-09,408029.0,229440.0,94.5625
1991-01-10,442737.0,226200.0,93.75
1991-01-11,272369.0,233105.0,94.875
1991-01-14,253977.0,227546.0,94.1562
1991-01-15,250394.0,229104.0,94.375
1991-01-16,196017.0,227871.0,94.25
1991-01-17,185741.0,242016.0,94.2188
1991-01-18,442530.0,240584.0,96.375
1991-01-21,358594.0,236593.0,96.3438
1991-01-22,94870.0,233188.0,96.1875
1991-01-23,245562.0,229310.0,95.9375
1991-01-24,169855.0,228832.0,96.4062
1991-01-25,208727.0,233532.0,96.8125
1991-01-28,309802.0,228213.0,96.0
1991-01-29,136967.0,228411.0,96.1875
1991-01-30,162675.0,227837.0,96.3438
1991-01-31,230282.0,228461.0,96.1875
1991-02-01,189905.0,243060.0,96.4375
1991-02-04,454509.0,242336.0,97.5
1991-02-05,169909.0,249473.0,97.8438
1991-02-06,303177.0,241140.0,98.0938
1991-02-07,246462.0,233122.0,98.3125
1991-02-08,352111.0,240213.0,97.625
1991-02-11,341330.0,234452.0,98.5
1991-02-12,205003.0,225241.0,98.3438
1991-02-13,276418.0,225000.0,98.375
1991-02-14,267468.0,218298.0,98.3438
1991-02-15,236423.0,215572.0,98.0312
1991-02-19,291490.0,193581.0,98.3125
1991-02-20,170229.0,189074.0,97.9375
1991-02-21,290002.0,181669.0,97.4688
1991-02-22,246297.0,165965.0,97.2812
1991-02-25,280808.0,161925.0,97.5
1991-02-26,155623.0,152853.0,97.625
1991-02-27,359005.0,113800.0,96.625
1991-02-28,295072.0,86689.0,96.5938
1991-03-01,68425.0,68566.0,96.0312
1991-03-04,72269.0,63641.0,95.25
1991-03-05,21223.0,47076.0,95.1875
1991-03-06,31316.0,41194.0,95.75
1991-03-07,14381.0,34369.0,95.4688
1991-03-08,16264.0,26303.0,96.125
1991-03-11,14671.0,23533.0,95.0625
1991-03-12,5947.0,20613.0,96.0312
1991-03-13,8507.0,18591.0,95.5938
1991-03-14,5180.0,13359.0,96.4375
1991-03-15,6818.0,10658.0,96.3438
1991-03-18,5764.0,9241.0,95.5
1991-03-19,5618.0,5114.0,95.2188
1991-03-20,7989.0,232783.0,93.5312
1991-03-21,257273.0,235344.0,94.125
1991-03-22,261519.0,236070.0,94.3125
1991-03-25,151748.0,231319.0,94.5625
1991-03-26,154871.0,231079.0,94.5
1991-03-27,198100.0,229241.0,94.6875
1991-03-28,237516.0,224017.0,95.2188
1991-04-01,175935.0,224814.0,95.1562
1991-04-02,128057.0,225291.0,95.2812
1991-04-03,182219.0,225115.0,95.6562
1991-04-04,157316.0,235480.0,95.4688
1991-04-05,289664.0,241157.0,96.0
1991-04-08,341861.0,242463.0,96.2188
1991-04-09,104871.0,244651.0,96.375
1991-04-10,172043.0,242634.0,95.875
1991-04-11,262540.0,242669.0,95.25
1991-04-12,291987.0,252228.0,95.3438
1991-04-15,347265.0,265331.0,96.4375
1991-04-16,330004.0,265825.0,96.8125
1991-04-17,209612.0,275027.0,96.8438
1991-04-18,291057.0,269027.0,96.9688
1991-04-19,328897.0,268501.0,96.2188
1991-04-22,320496.0,269969.0,95.625
1991-04-23,243979.0,262557.0,95.1875
1991-04-24,299726.0,265527.0,95.5625
1991-04-25,299143.0,258148.0,96.0625
1991-04-26,315201.0,258509.0,95.875
1991-04-29,330507.0,250086.0,96.2188
1991-04-30,202385.0,249029.0,96.0625
1991-05-01,399556.0,249768.0,96.5312
1991-05-02,267956.0,245481.0,96.625
1991-05-03,231992.0,243454.0,97.0312
1991-05-06,376643.0,235124.0,95.8438
1991-05-07,105597.0,233842.0,96.2188
1991-05-08,181375.0,234417.0,95.9375
1991-05-09,263337.0,239723.0,96.1562
1991-05-10,368490.0,246634.0,96.1562
1991-05-13,451510.0,234602.0,94.9688
1991-05-14,232902.0,239429.0,95.5625
1991-05-15,479536.0,226894.0,94.7812
1991-05-16,287679.0,225652.0,94.875
1991-05-17,215636.0,221519.0,94.8438
1991-05-20,437007.0,205062.0,95.5
1991-05-21,106636.0,195788.0,95.5
1991-05-22,171931.0,188284.0,95.8125
1991-05-23,226641.0,175740.0,95.5938
1991-05-24,312450.0,164026.0,95.25
1991-05-28,165195.0,145154.0,95.4375
1991-05-29,124924.0,137773.0,95.5312
1991-05-30,165843.0,122324.0,95.5
1991-05-31,265593.0,105876.0,96.25
1991-06-03,366570.0,78145.0,95.7188
1991-06-04,61611.0,63211.0,95.0625
1991-06-05,29407.0,48899.0,95.0938
1991-06-06,35053.0,42221.0,94.6562
1991-06-07,14165.0,38664.0,94.3438
1991-06-10,14390.0,33527.0,93.75
1991-06-11,7542.0,29325.0,93.75
1991-06-12,7147.0,25611.0,93.7812
