Date,USD Futures-Volume,USD Futures-Prev. Day Open Interest,USD Futures-Open
2013-11-22,17608.0,40467.0,81.04
2013-11-25,14670.0,40922.0,80.72
2013-11-26,14874.0,40781.0,80.83
2013-11-27,21770.0,40787.0,80.69
2013-11-28,16908.0,42166.0,80.745
2013-11-29,2844.0,42166.0,80.565
2013-12-02,9808.0,44290.0,80.685
2013-12-03,19874.0,44921.0,80.95
2013-12-04,17485.0,43444.0,80.675
2013-12-05,23053.0,41891.0,80.675
2013-12-06,33705.0,43500.0,80.305
2013-12-09,22540.0,43729.0,80.23
2013-12-10,15331.0,41075.0,80.155
2013-12-11,24111.0,34714.0,79.99
2013-12-12,29660.0,25915.0,79.965
2013-12-13,22397.0,16779.0,80.22
2013-12-16,12705.0,8174.0,80.165
2013-12-18,936.0,38808.0,80.21
2013-12-19,35038.0,40477.0,80.675
2013-12-20,21106.0,39405.0,80.89
2013-12-23,23814.0,42007.0,80.75
2013-12-24,18039.0,43015.0,80.655
2013-12-26,5614.0,43079.0,80.675
2013-12-27,7226.0,43226.0,80.6
2013-12-30,25184.0,43231.0,80.415
2013-12-31,14097.0,43858.0,80.105
2014-01-02,6599.0,43101.0,80.43
2014-01-03,22414.0,44474.0,80.765
2014-01-06,19024.0,45294.0,81.0
2014-01-07,24665.0,45783.0,80.86
2014-01-08,24795.0,46020.0,81.065
2014-01-09,38066.0,48252.0,81.215
2014-01-10,28065.0,46405.0,81.085
2014-01-13,38692.0,42202.0,80.745
2014-01-14,18556.0,41823.0,80.67
2014-01-15,13166.0,42151.0,80.755
2014-01-16,23109.0,44367.0,81.185
2014-01-17,21385.0,42067.0,81.045
2014-01-20,21126.0,46744.0,81.345
2014-01-21,4245.0,46744.0,81.305
2014-01-22,25498.0,48983.0,81.175
2014-01-23,14998.0,48141.0,81.38
2014-01-24,34880.0,47442.0,80.565
2014-01-27,26756.0,47514.0,80.53
2014-01-28,14357.0,47646.0,80.59
2014-01-29,13140.0,47816.0,80.71
2014-01-30,22059.0,47957.0,80.64
2014-01-31,24072.0,46016.0,81.175
2014-02-03,23494.0,47835.0,81.385
2014-02-04,20201.0,48056.0,81.17
2014-02-05,14221.0,46479.0,81.215
2014-02-06,24474.0,46174.0,81.16
2014-02-07,28076.0,45593.0,80.965
2014-02-10,20857.0,45684.0,80.82
2014-02-11,10577.0,45021.0,80.61
2014-02-12,24053.0,45727.0,80.705
2014-02-13,18587.0,46306.0,80.745
2014-02-14,25280.0,45837.0,80.35
2014-02-17,17466.0,46806.0,80.16
2014-02-18,4070.0,46935.0,80.2
2014-02-19,17120.0,47315.0,80.01
2014-02-20,17944.0,47660.0,80.215
2014-02-21,19567.0,48484.0,80.355
2014-02-24,13849.0,47845.0,80.275
2014-02-25,11968.0,47450.0,80.255
2014-02-26,16542.0,47004.0,80.16
2014-02-27,22677.0,45128.0,80.42
2014-02-28,19966.0,45208.0,80.28
2014-03-03,30126.0,47184.0,79.855
2014-03-04,22893.0,48680.0,80.1
2014-03-05,15639.0,47239.0,80.14
2014-03-06,15257.0,47304.0,80.12
2014-03-07,35438.0,49626.0,79.675
2014-03-10,26082.0,48553.0,79.685
2014-03-11,19371.0,43962.0,79.77
2014-03-12,21541.0,37437.0,79.8
2014-03-13,33357.0,28683.0,79.64
2014-03-14,26535.0,19598.0,79.605
2014-03-17,14406.0,11304.0,79.425
2014-03-18,1426.0,50740.0,79.515
2014-03-19,16737.0,50913.0,79.52
2014-03-20,25732.0,50986.0,80.18
2014-03-21,28085.0,49330.0,80.335
2014-03-24,20156.0,49250.0,80.27
2014-03-25,18255.0,49624.0,80.085
2014-03-26,17644.0,49577.0,80.12
2014-03-27,11931.0,49826.0,80.165
2014-03-28,15606.0,50060.0,80.295
2014-03-31,12657.0,50746.0,80.35
2014-04-01,21111.0,51747.0,80.255
2014-04-02,10636.0,51341.0,80.245
2014-04-03,15827.0,49460.0,80.38
2014-04-04,40170.0,52053.0,80.6
2014-04-07,24502.0,51891.0,80.57
2014-04-08,10474.0,51157.0,80.345
2014-04-09,25889.0,49835.0,79.875
2014-04-10,20287.0,51371.0,79.615
2014-04-11,22540.0,51937.0,79.48
2014-04-14,12781.0,51669.0,79.63
2014-04-15,10509.0,50688.0,79.85
2014-04-16,11180.0,51228.0,79.895
2014-04-17,10726.0,50616.0,79.87
2014-04-21,7466.0,50508.0,79.94
2014-04-22,7594.0,50165.0,80.065
2014-04-23,11179.0,48874.0,79.98
2014-04-24,13241.0,49441.0,79.925
2014-04-25,12134.0,49965.0,79.845
2014-04-28,8578.0,50436.0,79.805
2014-04-29,11559.0,51230.0,79.76
2014-04-30,10284.0,51335.0,79.865
2014-05-01,21807.0,52644.0,79.57
2014-05-02,7315.0,53790.0,79.56
2014-05-05,23727.0,53567.0,79.56
2014-05-06,8115.0,54500.0,79.55
2014-05-07,27535.0,57832.0,79.165
2014-05-08,16420.0,57186.0,79.27
2014-05-09,44173.0,55200.0,79.46
2014-05-12,27408.0,52632.0,79.915
2014-05-13,12496.0,50602.0,79.955
2014-05-14,26797.0,47614.0,80.17
2014-05-15,15352.0,46642.0,80.115
2014-05-16,23001.0,44983.0,80.06
2014-05-19,12145.0,45090.0,80.11
2014-05-20,10519.0,44650.0,80.08
2014-05-21,7927.0,44328.0,80.075
2014-05-22,17891.0,44700.0,80.135
2014-05-23,10915.0,44875.0,80.295
2014-05-26,10912.0,45442.0,80.45
2014-05-27,2498.0,45442.0,80.335
2014-05-28,12468.0,46000.0,80.4
2014-05-29,13972.0,47405.0,80.61
2014-05-30,12365.0,46458.0,80.535
2014-06-02,10064.0,45678.0,80.405
2014-06-03,21354.0,49211.0,80.69
2014-06-04,13456.0,48903.0,80.6
2014-06-05,13350.0,47893.0,80.685
2014-06-06,53882.0,45433.0,80.4
2014-06-09,26061.0,42191.0,80.445
2014-06-10,17921.0,40510.0,80.645
2014-06-11,19333.0,34558.0,80.835
2014-06-12,25397.0,30704.0,80.78
2014-06-16,19569.0,51089.0,80.73
2014-06-17,17393.0,53976.0,80.555
2014-06-18,10802.0,54140.0,80.7
2014-06-19,20222.0,58755.0,80.47
2014-06-20,25753.0,57761.0,80.37
2014-06-23,13760.0,56988.0,80.445
2014-06-24,9911.0,57614.0,80.355
2014-06-25,15427.0,57197.0,80.385
2014-06-26,27755.0,56898.0,80.255
2014-06-27,19920.0,55836.0,80.255
2014-06-30,16715.0,57414.0,80.075
2014-07-01,24939.0,57391.0,79.84
2014-07-02,18398.0,56796.0,79.86
2014-07-03,15146.0,58141.0,79.99
2014-07-04,23384.0,54203.0,80.27
2014-07-07,2857.0,53641.0,80.33
2014-07-08,10975.0,52348.0,80.265
2014-07-09,7886.0,52316.0,80.195
2014-07-10,18694.0,53591.0,80.055
2014-07-11,13260.0,53637.0,80.185
2014-07-14,11980.0,53382.0,80.22
2014-07-15,8429.0,53260.0,80.21
2014-07-16,26234.0,52322.0,80.42
2014-07-17,16338.0,51077.0,80.595
2014-07-18,13438.0,50443.0,80.605
2014-07-21,20980.0,51195.0,80.58
2014-07-22,11522.0,50567.0,80.64
2014-07-23,31958.0,55880.0,80.87
2014-07-24,14119.0,58369.0,80.89
2014-07-25,17425.0,60414.0,80.945
2014-07-28,24568.0,66893.0,81.15
2014-07-29,11564.0,68141.0,81.09
2014-07-30,15266.0,72066.0,81.29
2014-07-31,29800.0,73460.0,81.5
2014-08-01,24110.0,72566.0,81.53
2014-08-04,33875.0,76577.0,81.395
2014-08-05,11582.0,77508.0,81.4
2014-08-06,24495.0,79148.0,81.615
2014-08-07,27741.0,79558.0,81.5
2014-08-08,27733.0,81958.0,81.625
2014-08-11,27747.0,81906.0,81.47
2014-08-12,8320.0,81835.0,81.535
2014-08-13,15290.0,80885.0,81.575
2014-08-14,21239.0,81460.0,81.665
2014-08-15,18883.0,80422.0,81.65
2014-08-18,22826.0,78193.0,81.5
2014-08-19,11650.0,79008.0,81.65
2014-08-20,24216.0,85429.0,81.94
2014-08-21,22184.0,84536.0,82.29
2014-08-22,17390.0,87782.0,82.235
2014-08-25,31677.0,87481.0,82.62
2014-08-26,11956.0,86785.0,82.64
2014-08-27,16424.0,85914.0,82.69
2014-08-28,19537.0,83449.0,82.49
2014-08-29,19799.0,81738.0,82.495
2014-09-01,19818.0,83852.0,82.78
2014-09-02,6018.0,83852.0,82.78
2014-09-03,20300.0,80564.0,83.005
2014-09-04,17194.0,79618.0,82.89
2014-09-05,42979.0,76171.0,83.935
2014-09-08,39221.0,76189.0,83.885
2014-09-09,43300.0,64488.0,84.35
2014-09-10,43281.0,51159.0,84.12
2014-09-11,58031.0,28962.0,84.255
2014-09-12,33302.0,79256.0,84.43
2014-09-15,45248.0,88591.0,84.32
2014-09-16,17219.0,88782.0,84.375
2014-09-17,35265.0,90037.0,84.235
2014-09-18,66612.0,93689.0,84.865
2014-09-19,32280.0,91391.0,84.37
2014-09-22,37092.0,92051.0,84.93
2014-09-23,18199.0,92282.0,84.805
2014-09-24,24751.0,91948.0,84.775
2014-09-25,30886.0,92686.0,85.2
2014-09-29,39060.0,92838.0,85.81
2014-09-30,21877.0,93312.0,85.74
2014-10-01,35415.0,94176.0,86.05
2014-10-02,38962.0,93129.0,85.965
2014-10-03,53062.0,87004.0,85.725
2014-10-06,55583.0,92197.0,86.8
2014-10-07,43434.0,93316.0,85.93
2014-10-08,42700.0,92443.0,85.755
2014-10-09,51008.0,91198.0,85.365
2014-10-10,55450.0,91379.0,85.655
2014-10-13,28187.0,92232.0,85.9
2014-10-14,21542.0,91534.0,85.42
2014-10-15,29920.0,89793.0,86.035
2014-10-16,116402.0,83871.0,85.0
2014-10-17,59863.0,80062.0,85.025
2014-10-18,26574.0,78879.0,85.33
2014-10-20,17649.0,78879.0,85.33
2014-10-21,17649.0,78084.0,85.13
2014-10-22,32410.0,77033.0,85.47
2014-10-23,34247.0,79314.0,85.87
2014-10-24,20054.0,80100.0,85.925
2014-10-27,25213.0,79197.0,85.8
2014-10-28,22239.0,76696.0,85.615
2014-10-29,28263.0,75769.0,85.435
2014-10-30,35652.0,76417.0,86.095
2014-10-31,35212.0,77985.0,86.25
2014-11-03,64771.0,87732.0,87.13
2014-11-04,40070.0,88888.0,87.365
2014-11-05,32505.0,87972.0,87.105
2014-11-06,35204.0,88716.0,87.58
2014-11-07,55058.0,94098.0,88.175
2014-11-10,65234.0,90822.0,87.63
2014-11-11,35395.0,94165.0,87.83
2014-11-12,26759.0,89905.0,87.765
2014-11-13,32512.0,86505.0,87.9
2014-11-14,24048.0,86800.0,87.95
2014-11-17,54439.0,84356.0,87.65
2014-11-18,28651.0,85417.0,87.95
2014-11-19,26249.0,85179.0,87.74
2014-11-20,45973.0,84094.0,87.78
2014-11-21,38420.0,85099.0,87.72
2014-11-24,55316.0,92483.0,88.445
2014-11-25,26081.0,92122.0,88.225
2014-11-26,33882.0,90585.0,87.925
2014-11-27,27565.0,86845.0,87.73
2014-11-28,6910.0,86845.0,88.135
2014-12-01,26820.0,90302.0,88.37
2014-12-02,43344.0,82522.0,88.025
2014-12-03,36441.0,84912.0,88.675
2014-12-04,34681.0,84940.0,88.97
2014-12-05,67520.0,82350.0,88.665
2014-12-08,42735.0,82844.0,89.435
2014-12-09,45090.0,72357.0,89.21
2014-12-10,64118.0,56855.0,88.685
2014-12-11,57047.0,34830.0,87.97
2014-12-12,45949.0,11767.0,88.59
2014-12-15,13160.0,86064.0,88.465
2014-12-16,37802.0,86217.0,88.68
2014-12-17,46878.0,85623.0,88.19
2014-12-18,60781.0,85857.0,89.25
2014-12-19,33215.0,86829.0,89.51
2014-12-22,28393.0,88363.0,89.92
2014-12-23,16464.0,87679.0,89.945
2014-12-24,26083.0,92047.0,90.245
2014-12-26,13080.0,97168.0,90.12
2014-12-29,6651.0,98394.0,90.31
2014-12-30,22567.0,103463.0,90.515
2014-12-31,25190.0,104024.0,90.255
2015-01-02,18526.0,106946.0,90.81
2015-01-05,44832.0,115693.0,91.73
2015-01-06,42512.0,120669.0,91.57
2015-01-07,44993.0,123258.0,92.0
2015-01-08,43831.0,124074.0,92.235
2015-01-09,28010.0,123888.0,92.515
2015-01-12,45231.0,125577.0,92.04
2015-01-13,32137.0,126345.0,92.15
2015-01-14,34174.0,123548.0,92.46
2015-01-15,50462.0,121943.0,92.37
2015-01-16,80171.0,121371.0,92.565
2015-01-19,60076.0,125747.0,92.955
2015-01-20,16827.0,127344.0,93.05
2015-01-21,32220.0,125229.0,93.3
2015-01-22,55506.0,122448.0,93.08
2015-01-23,60126.0,125458.0,94.42
2015-01-26,57849.0,127243.0,95.5
2015-01-27,35342.0,132073.0,95.325
2015-01-28,56996.0,123214.0,94.365
2015-01-29,33192.0,120410.0,94.875
2015-01-30,48156.0,122456.0,94.895
2015-02-02,30675.0,122294.0,94.905
2015-02-03,23094.0,124261.0,94.71
2015-02-04,58627.0,117188.0,93.95
2015-02-05,21308.0,115256.0,94.66
2015-02-06,28925.0,112261.0,93.73
2015-02-09,48614.0,109828.0,94.9
2015-02-10,27715.0,108478.0,94.63
2015-02-11,32172.0,105242.0,94.805
2015-02-12,24856.0,105498.0,95.015
2015-02-13,41115.0,106174.0,94.32
2015-02-16,20760.0,105401.0,94.22
2015-02-17,10195.0,104724.0,94.515
2015-02-18,25847.0,104895.0,94.195
2015-02-19,24460.0,104722.0,94.165
2015-02-20,31840.0,103924.0,94.475
2015-02-23,48776.0,104120.0,94.415
2015-02-24,27306.0,105997.0,94.66
2015-02-25,36523.0,105928.0,94.445
2015-02-26,25306.0,106074.0,94.26
2015-02-27,56172.0,104655.0,95.23
2015-03-02,33726.0,104808.0,95.375
2015-03-03,20475.0,104981.0,95.505
2015-03-04,21699.0,103979.0,95.385
2015-03-05,55637.0,102736.0,95.98
2015-03-06,37530.0,100973.0,96.39
2015-03-09,55085.0,99168.0,97.77
2015-03-10,43903.0,96080.0,97.765
2015-03-11,70851.0,87539.0,98.565
2015-03-12,88436.0,70950.0,99.66
2015-03-13,72341.0,45981.0,99.18
2015-03-16,28706.0,120916.0,100.65
2015-03-17,73804.0,128091.0,100.1
2015-03-18,44893.0,129333.0,99.99
2015-03-19,101770.0,128148.0,97.85
2015-03-20,96932.0,121098.0,99.3
2015-03-23,87647.0,117311.0,97.8
2015-03-24,74919.0,110639.0,97.255
2015-03-25,70360.0,111846.0,97.53
2015-03-26,43560.0,109104.0,97.14
2015-03-27,58866.0,107030.0,97.575
2015-03-30,56439.0,107115.0,97.62
2015-03-31,39919.0,109921.0,98.25
2015-04-01,45403.0,113799.0,98.73
2015-04-02,48579.0,112490.0,98.435
2015-04-06,40553.0,112090.0,96.835
2015-04-07,31131.0,108109.0,97.25
2015-04-08,39778.0,108743.0,98.115
2015-04-09,48796.0,108199.0,98.26
2015-04-10,52507.0,111385.0,99.215
2015-04-13,46416.0,113289.0,99.66
2015-04-14,57806.0,116112.0,99.775
2015-04-15,65992.0,113291.0,99.005
2015-04-16,76199.0,113927.0,98.58
2015-04-17,71192.0,111597.0,97.89
2015-04-20,57701.0,107998.0,97.6
2015-04-21,34995.0,110965.0,98.08
2015-04-22,38929.0,109513.0,98.18
2015-04-23,34953.0,108603.0,98.23
2015-04-24,47034.0,107615.0,97.535
2015-04-27,53910.0,106165.0,97.125
2015-04-28,40079.0,104831.0,96.95
2015-04-29,52163.0,105777.0,96.245
2015-04-30,101559.0,98401.0,95.305
2015-05-01,83923.0,96768.0,94.94
2015-05-04,53207.0,95974.0,95.4
2015-05-05,29211.0,94440.0,95.595
2015-05-06,48164.0,94827.0,95.3
2015-05-07,77820.0,96451.0,94.25
2015-05-08,43625.0,92450.0,94.745
2015-05-11,57612.0,91045.0,94.88
2015-05-12,27362.0,92821.0,95.15
2015-05-13,32138.0,92224.0,94.605
2015-05-14,40880.0,91569.0,93.73
2015-05-15,53546.0,91141.0,93.475
2015-05-18,41580.0,90090.0,93.31
2015-05-19,36971.0,90454.0,94.13
2015-05-20,62671.0,90097.0,95.385
2015-05-21,52435.0,90926.0,95.635
2015-05-22,39457.0,89663.0,95.46
2015-05-25,65467.0,90504.0,96.43
2015-05-26,10908.0,90504.0,96.54
2015-05-27,62434.0,91752.0,97.315
2015-05-28,55132.0,89140.0,97.375
2015-05-29,64030.0,90053.0,97.015
2015-06-01,49476.0,88964.0,96.99
2015-06-02,50327.0,86931.0,97.53
2015-06-03,86878.0,85976.0,96.0
2015-06-04,75831.0,85147.0,95.43
2015-06-05,62375.0,83952.0,95.715
2015-06-08,74992.0,82565.0,96.445
2015-06-09,57543.0,79976.0,95.27
2015-06-10,52052.0,73163.0,95.1
2015-06-11,82058.0,58984.0,94.74
2015-06-12,37628.0,39272.0,95.1
2015-06-15,36247.0,83729.0,95.415
2015-06-16,38238.0,83796.0,95.12
2015-06-17,35494.0,83912.0,95.27
2015-06-18,58256.0,86343.0,94.35
2015-06-19,52556.0,84680.0,94.2
2015-06-22,28082.0,83221.0,94.275
2015-06-23,30429.0,82526.0,94.5
2015-06-24,47348.0,83060.0,95.58
2015-06-25,35296.0,82972.0,95.42
2015-06-26,26732.0,84338.0,95.36
2015-06-29,33076.0,85337.0,96.41
2015-06-30,72735.0,82257.0,95.185
2015-07-01,40806.0,80421.0,95.795
2015-07-02,45906.0,83572.0,96.58
2015-07-03,40946.0,82188.0,96.255
2015-07-06,9530.0,82188.0,96.77
2015-07-07,38435.0,81552.0,96.5
2015-07-08,50124.0,85884.0,96.905
2015-07-09,39484.0,84540.0,96.44
2015-07-10,32281.0,84577.0,96.55
2015-07-13,46498.0,83259.0,96.065
2015-07-14,46049.0,83599.0,97.095
2015-07-15,29547.0,84656.0,96.815
2015-07-16,42315.0,86903.0,97.35
2015-07-17,39390.0,88907.0,97.755
2015-07-20,27096.0,90341.0,98.09
2015-07-21,26102.0,91662.0,98.15
2015-07-22,43422.0,93950.0,97.45
2015-07-23,35540.0,94339.0,97.6
2015-07-24,41746.0,94037.0,97.3
2015-07-27,27597.0,93723.0,97.36
2015-07-28,48484.0,91834.0,96.66
2015-07-29,24175.0,90782.0,96.705
2015-07-30,31984.0,90425.0,97.265
2015-07-31,35187.0,93325.0,97.555
2015-08-03,60527.0,92579.0,97.305
2015-08-04,30071.0,91509.0,97.61
2015-08-05,37132.0,94269.0,98.075
2015-08-06,47147.0,96285.0,97.955
2015-08-07,26781.0,95591.0,97.925
2015-08-10,58352.0,96080.0,97.66
2015-08-11,34738.0,94803.0,97.24
2015-08-12,44824.0,94126.0,97.235
2015-08-13,68809.0,96846.0,96.37
2015-08-14,36250.0,94384.0,96.36
2015-08-17,41607.0,94060.0,96.57
2015-08-18,31625.0,96346.0,96.845
2015-08-19,25295.0,95537.0,97.025
2015-08-20,44757.0,96165.0,96.47
2015-08-21,47784.0,95158.0,95.78
2015-08-24,61646.0,90107.0,94.88
2015-08-25,142820.0,92804.0,93.52
2015-08-26,82427.0,89249.0,93.78
2015-08-27,81424.0,86836.0,95.21
2015-08-28,55507.0,86055.0,95.805
2015-08-31,45741.0,85637.0,96.19
2015-09-01,36265.0,86805.0,95.89
2015-09-02,53675.0,87112.0,95.455
2015-09-03,46440.0,80273.0,96.01
2015-09-04,56012.0,79565.0,96.4
2015-09-07,44761.0,79473.0,96.185
2015-09-08,13419.0,79473.0,96.215
2015-09-09,40376.0,76031.0,95.86
2015-09-10,57437.0,56829.0,95.885
2015-09-11,39619.0,43986.0,95.525
2015-09-14,22968.0,65289.0,95.29
2015-09-15,20243.0,63939.0,95.46
2015-09-16,22339.0,64383.0,95.765
2015-09-17,26770.0,64946.0,95.455
2015-09-18,48962.0,66392.0,94.75
2015-09-21,35456.0,66119.0,95.44
2015-09-22,36501.0,68625.0,96.07
2015-09-23,30284.0,67345.0,96.525
2015-09-24,40598.0,67798.0,96.36
2015-09-25,49554.0,67699.0,96.385
2015-09-28,43885.0,71339.0,96.36
2015-09-29,28668.0,70796.0,96.19
2015-09-30,28185.0,70312.0,96.055
2015-10-01,24115.0,70872.0,96.4
2015-10-02,20393.0,71545.0,96.245
2015-10-05,50493.0,69773.0,95.995
2015-10-06,23984.0,69176.0,96.165
2015-10-07,19193.0,69478.0,95.58
2015-10-08,21727.0,68439.0,95.665
2015-10-09,28538.0,68486.0,95.35
2015-10-12,31774.0,71029.0,94.94
2015-10-13,15582.0,71309.0,94.96
2015-10-14,21226.0,70638.0,94.79
2015-10-15,36034.0,75383.0,93.98
2015-10-16,33342.0,75148.0,94.59
2015-10-19,20540.0,74860.0,94.72
2015-10-20,19112.0,76320.0,94.97
2015-10-21,16706.0,78940.0,94.855
2015-10-22,16135.0,78449.0,95.05
2015-10-23,52438.0,73959.0,96.595
2015-10-26,46038.0,74161.0,97.235
2015-10-27,24106.0,72297.0,96.885
2015-10-28,27188.0,72801.0,97.05
2015-10-29,47242.0,72769.0,97.705
2015-10-30,34760.0,73455.0,97.3
2015-11-02,41184.0,72994.0,96.815
2015-11-03,16587.0,72418.0,97.0
2015-11-04,19058.0,73291.0,97.335
2015-11-05,29911.0,75259.0,98.015
2015-11-06,27038.0,77214.0,98.06
2015-11-09,49527.0,80171.0,99.375
2015-11-10,26605.0,79080.0,99.1
2015-11-11,23424.0,79573.0,99.2
2015-11-12,27955.0,80326.0,98.885
2015-11-13,44538.0,81369.0,98.645
2015-11-16,35039.0,82222.0,99.06
2015-11-17,31575.0,81947.0,99.475
2015-11-18,27703.0,82954.0,99.755
2015-11-19,32851.0,83187.0,99.47
2015-11-20,39261.0,83378.0,99.18
2015-11-23,30327.0,81642.0,99.68
2015-11-24,28296.0,82088.0,99.785
2015-11-25,23234.0,81647.0,99.61
2015-11-26,30269.0,82671.0,99.785
2015-11-27,6287.0,,99.93
2015-11-30,14134.0,83501.0,100.115
2015-12-01,22096.0,83583.0,100.25
2015-12-02,26914.0,82522.0,99.87
2015-12-03,37695.0,79972.0,100.09
2015-12-04,125217.0,77974.0,98.015
2015-12-07,55178.0,75310.0,98.33
2015-12-08,29004.0,70969.0,98.745
2015-12-09,23938.0,64952.0,98.485
2015-12-10,49354.0,50371.0,97.365
2015-12-11,39189.0,28626.0,97.98
2015-12-14,14989.0,71113.0,97.77
2015-12-15,25958.0,70155.0,97.655
2015-12-16,24917.0,70388.0,98.18
2015-12-17,47385.0,70159.0,98.655
2015-12-18,30971.0,71165.0,99.05
2015-12-21,29688.0,69447.0,98.78
2015-12-22,20929.0,66247.0,98.5
2015-12-23,17747.0,63836.0,98.225
2015-12-24,16785.0,64002.0,98.39
2015-12-28,9145.0,63963.0,97.97
2015-12-29,10771.0,62781.0,97.925
2015-12-30,17176.0,63057.0,98.305
2015-12-31,9825.0,63271.0,98.26
2016-01-04,18783.0,67589.0,98.76
2016-01-05,39008.0,68186.0,98.91
2016-01-07,38360.0,75146.0,99.325
2016-01-08,39144.0,74042.0,98.42
2016-01-11,40217.0,71482.0,98.335
2016-01-12,32091.0,71353.0,98.945
2016-01-13,27241.0,71976.0,99.105
2016-01-14,27274.0,71538.0,98.915
2016-01-15,38487.0,74086.0,99.12
2016-01-18,46070.0,73746.0,99.02
2016-01-19,9910.0,74160.0,99.255
2016-01-20,24177.0,74045.0,99.075
2016-01-21,33763.0,73872.0,99.27
2016-01-22,68446.0,73736.0,99.28
2016-01-25,26443.0,74262.0,99.64
2016-01-26,16694.0,72902.0,99.385
2016-01-27,19415.0,73394.0,99.13
2016-01-28,30069.0,72646.0,99.005
2016-01-29,34544.0,73253.0,98.68
2016-02-01,53797.0,73306.0,99.7
2016-02-02,27833.0,74220.0,99.035
2016-02-03,19634.0,73469.0,98.84
2016-02-04,60539.0,76739.0,97.185
2016-02-05,48431.0,76031.0,96.545
2016-02-08,42338.0,74958.0,97.05
2016-02-09,31570.0,74162.0,96.685
2016-02-10,41043.0,73097.0,96.03
2016-02-11,35599.0,70349.0,95.685
2016-02-12,49090.0,67302.0,95.695
2016-02-15,27582.0,66365.0,96.12
2016-02-16,13386.0,68835.0,96.635
2016-02-17,17320.0,66955.0,96.985
2016-02-18,14185.0,66191.0,96.835
2016-02-19,13496.0,65927.0,96.75
2016-02-22,17971.0,66779.0,96.745
2016-02-23,15601.0,65522.0,97.35
2016-02-24,14117.0,65382.0,97.48
2016-02-25,27974.0,63252.0,97.54
2016-02-26,15808.0,61499.0,97.34
2016-02-29,26709.0,59103.0,98.18
2016-03-01,19925.0,58986.0,98.205
2016-03-02,19335.0,58050.0,98.33
2016-03-03,14509.0,58210.0,98.235
2016-03-04,22216.0,56767.0,97.645
2016-03-07,33764.0,55879.0,97.335
2016-03-08,14487.0,53915.0,97.07
2016-03-09,16218.0,51102.0,97.26
2016-03-10,27937.0,37501.0,97.295
2016-03-11,52905.0,25092.0,96.175
2016-03-14,16878.0,48241.0,96.31
2016-03-15,15152.0,48524.0,96.65
2016-03-16,12477.0,48622.0,96.66
2016-03-17,30941.0,49339.0,95.775
2016-03-18,30539.0,50805.0,94.8
2016-03-21,20394.0,51914.0,95.1
2016-03-22,12491.0,52054.0,95.445
2016-03-23,20351.0,51257.0,95.64
2016-03-24,14472.0,50866.0,96.095
2016-03-28,13120.0,50168.0,96.27
2016-03-29,10596.0,50175.0,95.945
2016-03-30,30016.0,52070.0,95.185
2016-03-31,26869.0,54135.0,94.85
2016-04-01,20684.0,54721.0,94.62
2016-04-04,28247.0,54141.0,94.56
2016-04-05,11474.0,54572.0,94.615
2016-04-06,21136.0,54504.0,94.635
2016-04-07,32356.0,55800.0,94.455
2016-04-08,26254.0,55375.0,94.585
2016-04-11,19260.0,56558.0,94.15
2016-04-12,20714.0,56271.0,93.98
2016-04-13,23992.0,56911.0,94.045
2016-04-14,26029.0,57016.0,94.83
2016-04-15,23228.0,57691.0,94.91
2016-04-18,16301.0,58779.0,94.69
2016-04-19,14290.0,58837.0,94.5
2016-04-20,17526.0,59953.0,94.095
2016-04-21,15588.0,59294.0,94.51
2016-04-22,44400.0,59976.0,94.605
2016-04-25,21344.0,59680.0,95.045
2016-04-26,15038.0,59773.0,94.73
2016-04-27,21392.0,60980.0,94.495
2016-04-28,26139.0,61325.0,94.35
2016-04-29,29787.0,64254.0,93.72
2016-05-02,32882.0,66867.0,92.995
2016-05-03,22398.0,66536.0,92.62
2016-05-04,31396.0,67841.0,92.955
2016-05-05,30460.0,65834.0,93.24
2016-05-06,18224.0,64017.0,93.75
2016-05-09,21437.0,63413.0,93.87
2016-05-10,14008.0,63433.0,94.13
2016-05-11,13362.0,64055.0,94.215
2016-05-12,18917.0,64580.0,93.82
2016-05-13,18759.0,65475.0,94.15
2016-05-16,23155.0,62791.0,94.61
2016-05-17,13134.0,62352.0,94.55
2016-05-18,11834.0,61427.0,94.525
2016-05-19,24264.0,59733.0,95.19
2016-05-20,22694.0,58284.0,95.295
2016-05-23,10923.0,57487.0,95.31
2016-05-24,11758.0,56930.0,95.28
2016-05-25,13642.0,56241.0,95.65
2016-05-26,11327.0,55515.0,95.4
2016-05-27,18577.0,55126.0,95.15
2016-05-30,18434.0,54611.0,95.76
2016-05-31,8295.0,56724.0,95.6
2016-06-01,17721.0,53810.0,95.8
2016-06-02,19508.0,53825.0,95.4
2016-06-03,17539.0,53887.0,95.565
2016-06-06,34592.0,54748.0,93.945
2016-06-07,30339.0,50669.0,93.98
2016-06-08,20414.0,47617.0,93.87
2016-06-09,35801.0,40574.0,93.53
2016-06-10,22649.0,29103.0,94.135
2016-06-13,21514.0,46559.0,94.735
2016-06-14,27756.0,48314.0,94.48
2016-06-15,22522.0,47805.0,95.02
2016-06-16,23615.0,47570.0,94.655
2016-06-17,40521.0,46990.0,94.49
2016-06-20,23065.0,47300.0,94.06
2016-06-21,20688.0,48495.0,93.62
2016-06-22,19213.0,47711.0,94.12
2016-06-23,15474.0,47505.0,93.62
2016-06-24,29250.0,48812.0,93.75
2016-06-27,66050.0,43968.0,96.115
